buh_empresa	buh_archivo	buh_fecha	buh_bodega	buh_codigo	buh_codigo_funcional	buh_codigo_vinculado	buh_codigo_generico	buh_estatus	buh_clasificacion	buh_responsable	buh_ctv	buh_pv	buh_precio_promocion	buh_promocion_desde	buh_promocion_hasta	buh_proveedor	buh_perfil	buh_horizonte	buh_tiempo_suministro	buh_frecuencia_reposicion	buh_gdb	buh_cam	buh_etapa	buh_nuevo_buffer_sugerido	buh_comportamiento	buh_consumo	buh_buffer_calculado	buh_cobertura_buffer	buh_cobertura_inventario_proyectado	buh_cobertura_pedido_minimo	buh_dias_desabastecimiento	buh_ventas_perdidas	buh_observaciones	buh_nuevo_buffer_real	buh_posponer_alerta_buf	buh_posponer_alerta_red	buh_posponer_alerta_gdb	buh_buffer_minimo	buh_buffer_maximo	buh_pedido_minimo	buh_redondeo_pedido_minimo	buh_pedido_minimo_grupo	buh_unidad_empaque	buh_redondeo_unidad_empaque	buh_porcentaje_atencion	buh_impacto_faltante	buh_buffer_actual	buh_zona_amarilla	buh_zona_roja	buh_color_inventario_fisico	buh_color_inventario_proyectado 	buh_ultimo_buffer	buh_buffer_anterior_estacion	buh_buffer_estacional	buh_inventario_proveedor	buh_inventario_fisico	buh_estado_inventario_fisico	buh_transito	buh_negociacion	buh_produccion	buh_embarcado	buh_comprometido	buh_backorder	buh_inventario_proyectado	buh_estado_inventario_proyectado	buh_ingresos	buh_egresos	buh_pedido_calculado_auxiliar	buh_pedido_calculado	buh_pedido_promedio	buh_pedido_real	buh_calendario_estacional	buh_accion_estacional	buh_etapa_estacional	buh_tdd	buh_idd	buh_roi_pasado	buh_roi_proyectado	buh_velocity	buh_nivel_servicio	buh_ultimo_cambio	buh_nuevo_inicio_horizonte	buh_inicio_horizonte	buh_fin_horizonte	buh_ultima_transferencia_ini	buh_ultima_transferencia_fin	buh_variabilidad	buh_rojo_acumulado	buh_negro	buh_rojo	buh_amarillo	buh_verde	buh_lila	emp_nombre	bod_nombre	ach_nombre	pro_nombre	pre_nombre	pro_descripcion	pro_grupo	pro_linea	pro_sublinea	pro_modelo	pro_familia	pro_subfamilia 	pro_categoria	pro_tipo	pro_marca	pro_cat_management	buh_estado_reposiciones	buh_fecha_nuevo_pedido	buh_fecha_esperada_arribo
1	27	2018-04-18	Bodega Central Agrota	160811105308593	\N	DCT-DCW3580/P15/28	0	0	0	0	1.17	3.00	0.00	\N	\N	24	3	22.00	16.00	13.00	1	-	LIBRE-454	14.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	20.00	13.00	7.00	V	V	0.00	\N	\N	1000000000.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	\N	\N	\N	0.00	9.00	\N	\N	\N	\N	0.00	0.00	0.00	2.59	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.92	0.00	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	TAPA FILTRO ASPIRACION DCW 80	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811105536867	\N	DCT-DCW3580/P15/29	0	0	0	0	1.39	3.50	0.00	\N	\N	24	3	22.00	16.00	13.00	1	-	LIBRE-454	21.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	30.00	20.00	10.00	V	V	0.00	\N	\N	1000000000.00	30.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30.00	0.00	\N	\N	\N	0.00	13.00	\N	\N	\N	\N	0.00	0.00	0.00	2.51	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.92	0.00	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	FILTRO ASPIRACION DCW 80	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811105757031	\N	DCT-DCW3580/P15/30	0	0	0	0	56.64	124.99	0.00	\N	\N	24	3	22.00	16.00	13.00	1	-	LIBRE-454	1.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	2.00	2.00	1.00	A	A	0.00	\N	\N	1000000000.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	\N	\N	\N	0.00	1.00	\N	\N	\N	\N	0.00	0.00	0.00	2.00	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.92	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	KIT BOMBA COMPLETO DCW 80	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811110020173	\N	DCT-DCW3580/P16/7	0	0	0	0	0.55	1.38	0.00	\N	\N	24	3	22.00	16.00	13.00	1	-	LIBRE-454	7.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	10.00	7.00	3.00	V	V	0.00	\N	\N	1000000000.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	\N	\N	\N	0.00	4.00	\N	\N	\N	\N	0.00	0.00	0.00	2.50	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.92	0.00	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	PATA GOMA DCW 80	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811110252258	\N	DCT-DCW3580/P16/10	0	0	0	0	1.20	3.00	0.00	\N	\N	24	3	22.00	16.00	13.00	1	-	LIBRE-454	7.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	10.00	7.00	3.00	V	V	0.00	\N	\N	1000000000.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	\N	\N	\N	0.00	4.00	\N	\N	\N	\N	0.00	0.00	0.00	2.48	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.92	0.00	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	INTERRUPTOR DCW 80	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811110527526	\N	DCT-DCW3580/P16/11	0	0	0	0	0.45	1.13	0.00	\N	\N	24	3	22.00	16.00	13.00	1	-	LIBRE-454	3.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	5.00	3.00	2.00	V	V	0.00	\N	\N	1000000000.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	\N	\N	\N	0.00	2.00	\N	\N	\N	\N	0.00	0.00	0.00	2.50	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.92	0.00	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	CABLE PARE DCW 80	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811111239812	\N	DCT-DHL3550/P15/1	0	0	0	0	8.29	20.73	0.00	\N	\N	24	3	22.00	16.00	13.00	1	\N	SUSP-128	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	0.00	0.00	0.00	G	G	1.00	\N	\N	1000000000.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	\N	\N	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	\N	0.00	2018-03-23	\N	2018-03-23	2018-08-24	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.00	0.15	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	ADAPTADOR MOTOR-BOMBA DHL 5050	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		\N	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811111506308	\N	DCT-DHL3550/P15/2	0	0	0	0	0.17	0.45	0.00	\N	\N	24	3	22.00	16.00	13.00	1	-	LIBRE-454	7.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	10.00	7.00	3.00	V	V	0.00	\N	\N	1000000000.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	\N	\N	\N	0.00	4.00	\N	\N	\N	\N	0.00	0.00	0.00	2.73	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.92	0.00	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	TUERCA TAPA TRASERA DHL 5050	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811111748659	\N	DCT-DHL3550/P15/3	0	0	0	0	28.72	71.80	0.00	\N	\N	24	3	22.00	16.00	13.00	1	\N	LIBRE-454	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	2.00	2.00	1.00	L	L	0.00	\N	\N	1000000000.00	3.00	-0.50	0.00	0.00	0.00	0.00	0.00	0.00	3.00	-0.50	\N	\N	\N	0.00	1.00	\N	\N	\N	\N	0.00	28.72	0.00	2.48	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	1899-12-30	1899-12-30	1.77	0.00	0.64	0.25	0.00	0.00	0.03	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	TAPA TRASERA BOMBA DHL 5050	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811112012950	\N	DCT-DHL3550/P15/4	0	0	0	0	3.26	7.75	0.00	\N	\N	24	3	22.00	16.00	13.00	1	-	LIBRE-454	7.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	10.00	7.00	3.00	V	V	0.00	\N	\N	1000000000.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	\N	\N	\N	0.00	4.00	\N	\N	\N	\N	0.00	0.00	0.00	2.28	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	2018-01-25	2018-03-01	0.05	0.00	0.00	0.00	0.00	0.92	0.00	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	RETEN MECANICO DHL 5050	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	2018-04-26	2018-05-17
1	27	2018-04-18	Bodega Central Agrota	160811112310727	\N	DCT-DHL3550/P15/5	0	0	0	0	1.09	2.73	0.00	\N	\N	24	3	22.00	16.00	13.00	1	-	LIBRE-454	3.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	5.00	3.00	2.00	V	V	0.00	\N	\N	1000000000.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	\N	\N	\N	0.00	2.00	\N	\N	\N	\N	0.00	0.00	0.00	2.49	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.92	0.00	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	ARANDELA TORNILLO DHL 5050	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811112528805	\N	DCT-DHL3550/P15/6	0	0	0	0	0.40	1.00	0.00	\N	\N	24	3	22.00	16.00	13.00	1	-	LIBRE-454	3.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	5.00	3.00	2.00	V	V	0.00	\N	\N	1000000000.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	\N	\N	\N	0.00	2.00	\N	\N	\N	\N	0.00	0.00	0.00	2.48	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.92	0.00	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	TORNILLO DHL 5050	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811112943985	\N	DCT-DHL3550/P15/7	0	0	0	0	1.13	2.83	0.00	\N	\N	24	3	22.00	16.00	13.00	1	-	LIBRE-454	7.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	10.00	7.00	3.00	V	V	0.00	\N	\N	1000000000.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	\N	\N	\N	0.00	4.00	\N	\N	\N	\N	0.00	0.00	0.00	2.49	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.92	0.00	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	JUNTA CUERPO BOMBA DHL 5050	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811113211592	\N	DCT-DHL3550/P15/8	0	0	0	0	3.38	8.45	0.00	\N	\N	24	3	22.00	16.00	13.00	1	-	LIBRE-454	7.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	10.00	7.00	3.00	V	V	0.00	\N	\N	1000000000.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	\N	\N	\N	0.00	4.00	\N	\N	\N	\N	0.00	0.00	0.00	2.48	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.92	0.00	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	PORCELANA RETEN MECANICO DHL 5050	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811113428428	\N	DCT-DHL3550/P15/10	0	0	0	0	0.17	0.45	0.00	\N	\N	24	3	22.00	16.00	13.00	1	-	LIBRE-454	3.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	5.00	3.00	2.00	V	V	0.00	\N	\N	1000000000.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	\N	\N	\N	0.00	2.00	\N	\N	\N	\N	0.00	0.00	0.00	2.73	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.92	0.00	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	CHAVETA TURBINA DHL 5050	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811113744641	\N	DCT-DHL3550/P15/11	0	0	0	0	12.84	32.00	0.00	\N	\N	24	3	22.00	16.00	13.00	1	-	LIBRE-454	1.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	2.00	2.00	1.00	A	A	0.00	\N	\N	1000000000.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	\N	\N	\N	0.00	1.00	\N	\N	\N	\N	0.00	0.00	0.00	2.47	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.92	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	TURBINA DHL 5050	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811113955126	\N	DCT-DHL3550/P15/13	0	0	0	0	0.10	0.25	0.00	\N	\N	24	3	22.00	16.00	13.00	1	-	LIBRE-454	3.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	5.00	3.00	2.00	V	V	0.00	\N	\N	1000000000.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	\N	\N	\N	0.00	2.00	\N	\N	\N	\N	0.00	0.00	0.00	2.48	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.92	0.00	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	TORNILLO TURBINA DHL 5050	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811114213997	\N	DCT-DHL3550/P15/14	0	0	0	0	8.39	21.00	0.00	\N	\N	24	3	22.00	16.00	13.00	1	\N	SUSP-128	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	2.00	2.00	1.00	L	L	4.00	\N	\N	1000000000.00	4.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	-1.00	\N	\N	\N	0.00	1.00	\N	\N	\N	\N	0.00	16.78	0.00	2.49	\N	0.00	2018-03-23	\N	2018-03-23	2018-08-24	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.00	0.15	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	DIFUSOR DHL 5050	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811114500070	\N	DCT-DHL3550/P15/15	0	0	0	0	0.95	2.40	0.00	\N	\N	24	3	22.00	16.00	13.00	1	-	LIBRE-454	7.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	10.00	7.00	3.00	V	V	0.00	\N	\N	1000000000.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	\N	\N	\N	0.00	4.00	\N	\N	\N	\N	0.00	0.00	0.00	2.53	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.92	0.00	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	JUNTA DIFUSOR DHL 5050	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811114731538	\N	DCT-DHL3550/P15/16	0	0	0	0	30.20	75.00	0.00	\N	\N	24	3	22.00	16.00	13.00	1	-	LIBRE-454	0.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	1.00	1.00	0.50	A	A	0.00	\N	\N	1000000000.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	\N	\N	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	2.46	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.92	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	CUERPO BOMBA PRINCIPAL DHL 5050	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811115041157	\N	DCT-DHL3550/P15/17	0	0	0	0	2.90	7.25	0.00	\N	\N	24	3	22.00	16.00	13.00	1	-	LIBRE-454	5.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	8.00	5.00	3.00	V	V	0.00	\N	\N	1000000000.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	\N	\N	\N	0.00	4.00	\N	\N	\N	\N	0.00	0.00	0.00	2.48	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.92	0.00	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	JUNTA VALVULA RETENCION DHL 5050	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811115939060	\N	DCT-DHL3550/P15/18	0	0	0	0	9.51	23.77	0.00	\N	\N	24	3	22.00	16.00	13.00	1	-	LIBRE-454	1.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	2.00	2.00	1.00	A	A	0.00	\N	\N	1000000000.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	\N	\N	\N	0.00	1.00	\N	\N	\N	\N	0.00	0.00	0.00	2.48	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.92	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	TAPA ASPIRACION DHL 5050	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811120222175	\N	DCT-DHL3550/P15/19	0	0	0	0	0.62	1.55	0.00	\N	\N	24	3	22.00	16.00	13.00	1	-	LIBRE-454	14.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	20.00	13.00	7.00	V	V	0.00	\N	\N	1000000000.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	\N	\N	\N	0.00	9.00	\N	\N	\N	\N	0.00	0.00	0.00	2.48	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.92	0.00	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	JUNTA PLANA DHL 5050	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811120442851	\N	DCT-DHL3550/P15/20	0	0	0	0	1.54	3.85	0.00	\N	\N	24	3	22.00	16.00	13.00	1	-	LIBRE-454	5.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	8.00	5.00	3.00	V	V	0.00	\N	\N	1000000000.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	\N	\N	\N	0.00	4.00	\N	\N	\N	\N	0.00	0.00	0.00	2.48	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.92	0.00	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	ESPIGA DHL 5050	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811120714030	\N	DCT-DHL3550/P15/21	0	0	0	0	1.48	3.70	0.00	\N	\N	24	3	22.00	16.00	13.00	1	-	LIBRE-454	5.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	8.00	5.00	3.00	V	V	0.00	\N	\N	1000000000.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	\N	\N	\N	0.00	4.00	\N	\N	\N	\N	0.00	0.00	0.00	2.48	\N	0.00	2016-08-18	\N	2017-11-15	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.92	0.00	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	TUERCA ESPIGA DHL 5050	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
1	27	2018-04-18	Bodega Central Agrota	160811120947444	\N	DCT-DHL3550/P15/22	0	0	0	0	1.84	4.60	0.00	\N	\N	24	3	22.00	16.00	13.00	1	\N	SUSP-128	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	5.00	3.00	2.00	L	L	8.00	\N	\N	1000000000.00	8.00	-0.60	0.00	0.00	0.00	0.00	0.00	0.00	8.00	-0.60	\N	\N	\N	0.00	2.00	\N	\N	\N	\N	0.00	5.52	0.00	2.48	\N	0.00	2018-03-23	\N	2018-03-23	2018-08-24	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.00	0.15	AGROTA	Bodega Central Agrota	Repuestos GROW-DUCAT.xlsm	MIRAL	CHINA MIRAL	ABRAZADERA DHL 5050	REPUESTOS 2T	INDUSTRIAL					REPUESTOS		DUCATI		MAC	\N	\N
